date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,best_model_predicted,best_model,sentiment,was_split
2025-04-04,8.8,9.304670333862305,9.944639106748907,9.29515654337304,9.304670333862305,XGBoost,-0.2857142857142857,False
2025-04-07,8.0,9.69326114654541,9.943962153667576,9.706662110089864,9.69326114654541,XGBoost,-0.25,False
2025-04-08,8.4,9.697700500488281,9.950272755311934,9.857429349406829,9.697700500488281,XGBoost,0.3333333333333333,False
2025-04-09,8.5,9.891980171203613,9.939783281470117,9.944924254000568,9.891980171203613,XGBoost,-0.4,False
2025-04-10,9.0,9.791414260864258,9.948539740803808,9.824755704841865,9.791414260864258,XGBoost,0.375,False
2025-04-11,8.9,9.814342498779297,9.944040471315201,9.744028386895364,9.814342498779297,XGBoost,0.1111111111111111,False
2025-04-16,8.9,9.856447219848633,9.94149072114669,9.819268959779869,9.856447219848633,XGBoost,0.0,False
2025-04-17,9.0,10.8079252243042,9.94035883913172,10.299483255071264,10.8079252243042,XGBoost,0.0,False
2025-04-21,8.9,10.58741569519043,9.942416998132463,10.869212586162698,10.58741569519043,XGBoost,0.25,False
2025-04-22,9.0,10.677590370178223,9.943563882665957,10.83444378074587,10.677590370178223,XGBoost,0.4285714285714285,False
2025-04-23,9.0,10.488292694091797,9.94206782554041,10.85373238580978,10.488292694091797,XGBoost,0.4,False
2025-04-24,9.3,10.359612464904785,9.939022511330466,10.912324402591201,10.359612464904785,XGBoost,0.25,False
2025-04-25,9.7,10.40207576751709,9.939805220769355,11.084500208967482,10.40207576751709,XGBoost,0.4,False
2025-04-28,9.7,10.908575057983398,9.933570251688607,11.236258030916545,10.908575057983398,XGBoost,0.0,False
2025-04-29,9.9,10.623720169067383,9.932439271252555,11.049854592970169,10.623720169067383,XGBoost,0.0,False
2025-04-30,9.8,10.612332344055176,9.93290337585828,11.062439278880106,10.612332344055176,XGBoost,0.125,False
2025-05-02,9.8,10.670607566833496,9.933367609179609,11.096211534971228,10.670607566833496,XGBoost,0.25,False
2025-05-05,9.9,10.614758491516113,9.929047102586718,11.027622090922499,10.614758491516113,XGBoost,0.0,False
2025-05-06,10.9,10.577985763549805,9.92791663714873,11.043181713508238,10.577985763549805,XGBoost,0.0,False
2025-05-07,10.6,9.667218208312988,9.926786300435774,10.334029522219755,9.667218208312988,XGBoost,0.0,False
2025-05-08,10.7,9.616752624511719,9.922466179950407,9.555966586168669,9.616752624511719,XGBoost,-0.25,False
2025-05-09,10.5,9.659282684326172,9.930905837967762,9.640639680741879,9.659282684326172,XGBoost,0.5,False
2025-05-14,10.4,9.581761360168457,9.927649278979423,9.735540960662021,9.581761360168457,XGBoost,0.3333333333333333,False
2025-05-15,10.5,9.336113929748535,9.92651945694896,9.38611295029711,9.336113929748535,XGBoost,0.3333333333333333,False
2025-05-16,11.0,9.189994812011719,9.919009938642352,9.2953043693343,9.189994812011719,XGBoost,-0.1666666666666667,False
2025-05-19,10.6,9.465352058410645,9.922133590471184,9.548721305017375,9.465352058410645,XGBoost,0.1666666666666667,False
2025-05-20,10.6,9.482451438903809,9.918877545996398,9.582442912031704,9.482451438903809,XGBoost,0.0,False
2025-05-21,10.7,9.248873710632324,9.922852098342684,9.244371333279854,9.248873710632324,XGBoost,0.4,False
2025-05-22,10.6,9.092700958251953,9.924274849301288,8.991407130468168,9.092700958251953,XGBoost,0.6,False
2025-05-23,10.6,8.989941596984863,9.90911018406504,8.896709618657159,8.989941596984863,XGBoost,-0.5,False
2025-05-26,9.7,9.098814964294434,9.92456880692843,9.048733152356512,9.098814964294434,XGBoost,0.8,False
2025-05-27,9.6,9.178141593933105,9.914508258697532,9.10232943619389,9.178141593933105,XGBoost,0.1,False
2025-05-28,9.7,9.10362434387207,9.914423565202256,9.15432208629572,9.10362434387207,XGBoost,0.1818181818181818,False
2025-05-29,9.6,9.079944610595703,9.913527022495385,9.013520417795482,9.079944610595703,XGBoost,0.2,False
2025-05-30,9.4,9.081753730773926,9.908428945813052,9.061996635015662,9.081753730773926,XGBoost,-0.1111111111111111,False
2025-06-02,9.2,8.971590995788574,9.908718405304299,8.904777744064328,8.971590995788574,XGBoost,0.0,False
2025-06-03,9.5,8.786176681518555,9.907590254386701,8.635270717452045,8.786176681518555,XGBoost,0.0,False
2025-06-04,9.5,8.921157836914062,9.904867275687428,8.69424449314393,8.921157836914062,XGBoost,-0.125,False
2025-06-05,9.3,8.688192367553711,9.905334337871796,8.61626947810338,8.688192367553711,XGBoost,0.0,False
2025-06-06,9.1,9.005535125732422,9.904206572245187,8.925065830016031,9.005535125732422,XGBoost,0.0,False
2025-06-09,9.0,9.12971019744873,9.903078935019563,9.272195517463155,9.12971019744873,XGBoost,0.0,False
2025-06-11,9.1,9.095511436462402,9.901951426180414,9.128397157757174,9.095511436462402,XGBoost,0.0,False
2025-06-12,9.2,9.155214309692383,9.900824045713042,9.288671368495292,9.155214309692383,XGBoost,0.0,False
