date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,best_model_predicted,best_model,sentiment,was_split
2025-08-26,22.2,22.187257766723633,26.550497149182352,19.061664700106626,22.187257766723633,XGBoost,0.2,False
2025-08-27,22.5,22.136510848999023,26.658123275914168,19.078410849275805,22.136510848999023,XGBoost,0.1818181818181818,False
2025-08-28,22.7,22.08882713317871,26.767173585755156,19.09034358005381,22.08882713317871,XGBoost,0.0,False
2025-08-29,22.9,22.512266159057617,26.875562341713643,19.1612768867721,22.512266159057617,XGBoost,0.0,False
2025-09-01,23.4,22.72794532775879,26.98438999804316,19.137127383832425,22.72794532775879,XGBoost,0.0,False
2025-09-02,23.1,23.212276458740234,27.093658331990195,19.182807223558267,23.212276458740234,XGBoost,0.0,False
2025-09-03,23.1,22.478178024291992,27.203369127997867,19.08780610286071,22.478178024291992,XGBoost,0.0,False
2025-09-04,23.1,22.447933197021484,27.31352417773507,19.10455225202989,22.447933197021484,XGBoost,0.0,False
2025-09-08,22.9,22.256067276000977,27.424125280125732,19.0708247458827,22.256067276000977,XGBoost,0.0,False
2025-09-09,22.8,22.384883880615234,27.535174241378197,19.11599215545582,22.384883880615234,XGBoost,0.0,False
2025-09-10,22.9,22.236865997314453,27.646672875014712,19.124395060832843,22.236865997314453,XGBoost,0.0,False
2025-09-11,22.2,22.710289001464844,27.758623001901057,19.172121632010636,22.710289001464844,XGBoost,0.0,False
2025-09-12,22.2,23.65282440185547,27.871026450276265,19.210771545355076,23.65282440185547,XGBoost,0.0,False
2025-09-15,22.1,23.65340232849121,27.983885055782494,19.156954700648843,23.65340232849121,XGBoost,0.0,False
2025-09-16,22.6,23.57303810119629,28.097200661495,19.11757837815815,23.57303810119629,XGBoost,0.0,False
2025-09-17,22.8,23.5384521484375,28.21097511795222,19.102754955510765,23.5384521484375,XGBoost,0.0,False
2025-09-18,23.3,23.11174201965332,28.325210283186024,19.072159060885166,23.11174201965332,XGBoost,0.0,False
2025-09-19,22.5,22.71070671081543,28.439908022752032,19.058280788767107,22.71070671081543,XGBoost,0.0,False
2025-09-22,22.5,22.882463455200195,28.55507020976009,19.092008294914297,22.882463455200195,XGBoost,0.0,False
2025-09-23,22.3,22.17356300354004,28.670698724904856,19.047786427988566,22.17356300354004,XGBoost,0.0,False
2025-09-24,22.5,22.477622985839844,28.786795456496524,19.124488987952542,22.477622985839844,XGBoost,0.0,False
2025-09-25,22.3,22.264297485351562,28.903362300491647,19.093047758896102,22.264297485351562,XGBoost,0.0,False
2025-09-26,22.8,22.22556495666504,29.020401160524106,19.106255028858723,22.22556495666504,XGBoost,0.0,False
2025-09-29,23.9,22.04850196838379,29.137913947936198,19.097135455225974,22.04850196838379,XGBoost,0.0,False
2025-09-30,23.8,22.067745208740234,29.255902581809853,19.097135455225974,22.067745208740234,XGBoost,0.0,False
2025-10-01,23.7,22.07197380065918,29.37436898899797,19.109068186003977,22.07197380065918,XGBoost,0.0,False
2025-10-02,23.7,22.084835052490234,29.49331510415588,19.11141916849097,22.084835052490234,XGBoost,0.0,False
2025-10-03,23.3,,29.61274286977295,,,XGBoost,0.0,False
2025-10-07,22.8,,29.732654236204308,,,XGBoost,0.0,False
2025-10-08,23.0,,29.853051161702673,,,XGBoost,0.0,False
2025-10-09,22.2,,29.97393561245036,,,XGBoost,0.0,False
2025-10-10,22.6,,30.095309562591375,,,XGBoost,0.0,False
2025-10-13,22.4,,30.21717499426365,,,XGBoost,0.0,False
2025-10-14,22.3,,30.339533897631433,,,XGBoost,0.0,False
2025-10-15,22.1,,30.462388270917774,,,XGBoost,0.0,False
2025-10-16,22.1,,30.585740120437155,,,XGBoost,0.0,False
2025-10-17,22.1,,30.70959146062826,,,XGBoost,0.0,False
2025-10-21,22.1,,30.83394431408688,,,XGBoost,0.0,False
