date,company_code,company_name,closing_price,sentiment_score
2024-04-22,WATA.N0000,Watawala Plantations PLC,87.7,0.1428571428571428
2024-04-24,WATA.N0000,Watawala Plantations PLC,90.2,0.3333333333333333
2024-04-25,WATA.N0000,Watawala Plantations PLC,91.2,-0.2
2024-04-26,WATA.N0000,Watawala Plantations PLC,92.0,0.0
2024-04-29,WATA.N0000,Watawala Plantations PLC,90.0,0.1428571428571428
2024-04-30,WATA.N0000,Watawala Plantations PLC,90.3,0.125
2024-05-02,WATA.N0000,Watawala Plantations PLC,90.1,0.25
2024-05-03,WATA.N0000,Watawala Plantations PLC,90.0,0.0
2024-05-06,WATA.N0000,Watawala Plantations PLC,90.1,0.0
2024-05-07,WATA.N0000,Watawala Plantations PLC,89.4,0.1428571428571428
2024-05-08,WATA.N0000,Watawala Plantations PLC,89.5,-0.1428571428571428
2024-05-09,WATA.N0000,Watawala Plantations PLC,90.0,-0.25
2024-05-10,WATA.N0000,Watawala Plantations PLC,90.1,0.0
2024-05-13,WATA.N0000,Watawala Plantations PLC,91.0,0.4
2024-05-14,WATA.N0000,Watawala Plantations PLC,91.0,0.3
2024-05-15,WATA.N0000,Watawala Plantations PLC,91.0,0.0
2024-05-16,WATA.N0000,Watawala Plantations PLC,91.8,0.0
2024-05-17,WATA.N0000,Watawala Plantations PLC,91.9,0.25
2024-05-20,WATA.N0000,Watawala Plantations PLC,91.1,0.1428571428571428
2024-05-21,WATA.N0000,Watawala Plantations PLC,91.3,0.1
2024-05-22,WATA.N0000,Watawala Plantations PLC,92.7,0.2
2024-05-27,WATA.N0000,Watawala Plantations PLC,93.6,-0.5
2024-05-28,WATA.N0000,Watawala Plantations PLC,92.5,0.3
2024-05-29,WATA.N0000,Watawala Plantations PLC,92.6,-0.25
2024-05-30,WATA.N0000,Watawala Plantations PLC,93.9,0.2
2024-05-31,WATA.N0000,Watawala Plantations PLC,93.6,0.4
2024-06-03,WATA.N0000,Watawala Plantations PLC,93.8,0.0
2024-06-04,WATA.N0000,Watawala Plantations PLC,93.8,0.125
2024-06-05,WATA.N0000,Watawala Plantations PLC,93.7,0.25
2024-06-06,WATA.N0000,Watawala Plantations PLC,94.5,0.6666666666666666
2024-06-07,WATA.N0000,Watawala Plantations PLC,96.1,0.6
2024-06-10,WATA.N0000,Watawala Plantations PLC,96.0,0.25
2024-06-11,WATA.N0000,Watawala Plantations PLC,97.6,0.8
2024-06-11,WATA.N0000,Watawala Plantations PLC,97.6,0.8
2024-06-12,WATA.N0000,Watawala Plantations PLC,97.1,0.1428571428571428
2024-06-13,WATA.N0000,Watawala Plantations PLC,96.1,0.3
2024-06-14,WATA.N0000,Watawala Plantations PLC,95.4,0.3333333333333333
2024-06-18,WATA.N0000,Watawala Plantations PLC,95.6,0.2
2024-06-19,WATA.N0000,Watawala Plantations PLC,95.9,0.25
2024-06-20,WATA.N0000,Watawala Plantations PLC,95.6,0.2
2024-06-24,WATA.N0000,Watawala Plantations PLC,96.3,0.0
2024-06-25,WATA.N0000,Watawala Plantations PLC,97.0,0.2
2024-06-26,WATA.N0000,Watawala Plantations PLC,97.0,0.5
2024-06-27,WATA.N0000,Watawala Plantations PLC,96.3,0.2
2024-06-28,WATA.N0000,Watawala Plantations PLC,96.9,0.25
2024-07-01,WATA.N0000,Watawala Plantations PLC,90.7,-0.125
2024-07-02,WATA.N0000,Watawala Plantations PLC,90.1,0.3
2024-07-03,WATA.N0000,Watawala Plantations PLC,89.5,0.3333333333333333
2024-07-04,WATA.N0000,Watawala Plantations PLC,86.3,0.1666666666666667
2024-07-05,WATA.N0000,Watawala Plantations PLC,88.5,0.3333333333333333
2024-07-08,WATA.N0000,Watawala Plantations PLC,86.1,-0.1666666666666667
2024-07-09,WATA.N0000,Watawala Plantations PLC,86.1,0.1428571428571428
2024-07-10,WATA.N0000,Watawala Plantations PLC,86.9,0.0
2024-07-11,WATA.N0000,Watawala Plantations PLC,86.4,0.0
2024-07-12,WATA.N0000,Watawala Plantations PLC,86.9,0.0
2024-07-15,WATA.N0000,Watawala Plantations PLC,89.7,-0.25
2024-07-16,WATA.N0000,Watawala Plantations PLC,89.6,0.25
2024-07-17,WATA.N0000,Watawala Plantations PLC,88.1,0.0
2024-07-18,WATA.N0000,Watawala Plantations PLC,88.0,-0.2857142857142857
2024-07-19,WATA.N0000,Watawala Plantations PLC,87.5,0.25
2024-07-22,WATA.N0000,Watawala Plantations PLC,86.0,-0.1111111111111111
2024-07-23,WATA.N0000,Watawala Plantations PLC,87.3,0.4545454545454545
2024-07-24,WATA.N0000,Watawala Plantations PLC,88.0,0.75
2024-07-25,WATA.N0000,Watawala Plantations PLC,88.0,0.2
2024-07-26,WATA.N0000,Watawala Plantations PLC,88.9,0.2
2024-07-29,WATA.N0000,Watawala Plantations PLC,88.4,0.2857142857142857
2024-07-30,WATA.N0000,Watawala Plantations PLC,87.2,0.2
2024-07-31,WATA.N0000,Watawala Plantations PLC,86.1,-0.6
2024-08-01,WATA.N0000,Watawala Plantations PLC,88.3,0.1428571428571428
2024-08-02,WATA.N0000,Watawala Plantations PLC,88.3,0.0
2024-08-05,WATA.N0000,Watawala Plantations PLC,85.6,0.0
2024-08-06,WATA.N0000,Watawala Plantations PLC,86.2,0.375
2024-08-07,WATA.N0000,Watawala Plantations PLC,86.0,-0.1666666666666667
2024-08-08,WATA.N0000,Watawala Plantations PLC,86.0,0.0
2024-08-09,WATA.N0000,Watawala Plantations PLC,86.0,0.0
2024-08-12,WATA.N0000,Watawala Plantations PLC,86.3,0.1666666666666667
2024-08-13,WATA.N0000,Watawala Plantations PLC,86.4,0.0
2024-08-14,WATA.N0000,Watawala Plantations PLC,86.7,0.0
2024-08-15,WATA.N0000,Watawala Plantations PLC,88.6,0.0
2024-08-16,WATA.N0000,Watawala Plantations PLC,88.8,0.3333333333333333
2024-08-20,WATA.N0000,Watawala Plantations PLC,88.1,0.0
2024-08-21,WATA.N0000,Watawala Plantations PLC,88.0,-0.1666666666666667
2024-08-22,WATA.N0000,Watawala Plantations PLC,88.3,0.4285714285714285
2024-08-23,WATA.N0000,Watawala Plantations PLC,87.5,0.0
2024-08-26,WATA.N0000,Watawala Plantations PLC,87.2,-0.2
2024-08-27,WATA.N0000,Watawala Plantations PLC,87.0,0.1428571428571428
2024-08-28,WATA.N0000,Watawala Plantations PLC,85.2,-0.5
2024-08-29,WATA.N0000,Watawala Plantations PLC,85.0,-0.1666666666666667
2024-08-30,WATA.N0000,Watawala Plantations PLC,84.9,0.0
2024-09-02,WATA.N0000,Watawala Plantations PLC,83.2,-0.25
2024-09-03,WATA.N0000,Watawala Plantations PLC,84.0,0.0
2024-09-04,WATA.N0000,Watawala Plantations PLC,84.0,0.0
2024-09-05,WATA.N0000,Watawala Plantations PLC,84.1,0.3333333333333333
2024-09-06,WATA.N0000,Watawala Plantations PLC,83.9,0.25
2024-09-09,WATA.N0000,Watawala Plantations PLC,84.0,0.2857142857142857
2024-09-10,WATA.N0000,Watawala Plantations PLC,84.0,0.1428571428571428
2024-09-11,WATA.N0000,Watawala Plantations PLC,83.9,-0.3333333333333333
2024-09-12,WATA.N0000,Watawala Plantations PLC,83.5,0.0
2024-09-13,WATA.N0000,Watawala Plantations PLC,84.0,0.3333333333333333
2024-09-18,WATA.N0000,Watawala Plantations PLC,85.1,0.0
2024-09-19,WATA.N0000,Watawala Plantations PLC,86.0,0.0
2024-09-20,WATA.N0000,Watawala Plantations PLC,88.6,0.0
2024-09-23,WATA.N0000,Watawala Plantations PLC,88.9,0.0
2024-09-24,WATA.N0000,Watawala Plantations PLC,91.0,0.5
2024-09-25,WATA.N0000,Watawala Plantations PLC,91.5,0.6
2024-09-26,WATA.N0000,Watawala Plantations PLC,91.5,0.0
2024-09-27,WATA.N0000,Watawala Plantations PLC,92.3,0.4
2024-09-30,WATA.N0000,Watawala Plantations PLC,92.7,0.4
2024-10-01,WATA.N0000,Watawala Plantations PLC,93.0,-0.1428571428571428
2024-10-02,WATA.N0000,Watawala Plantations PLC,92.2,-0.1666666666666667
2024-10-03,WATA.N0000,Watawala Plantations PLC,93.9,0.25
2024-10-04,WATA.N0000,Watawala Plantations PLC,94.0,0.2
