date,company_code,company_name,closing_price,sentiment_score
2023-12-28,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,0.5
2024-01-02,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,0.1
2024-01-04,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,0.25
2024-01-05,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,0.0
2024-01-08,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.9,0.0
2024-01-09,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.0,0.0
2024-01-10,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.0,0.0
2024-01-11,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.7,0.4
2024-01-12,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.7,0.0
2024-01-16,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.7,0.0
2024-01-17,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.9,0.125
2024-01-18,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.9,0.3
2024-01-22,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,-0.25
2024-01-23,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.5,0.1666666666666667
2024-01-24,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.3,-0.25
2024-01-29,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.6,-0.25
2024-01-30,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,0.1111111111111111
2024-01-31,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,-0.1428571428571428
2024-02-01,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,-0.2222222222222222
2024-02-02,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,0.0
2024-02-06,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,0.125
2024-02-08,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,0.0
2024-02-12,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,0.0
2024-02-13,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.2,0.1111111111111111
