date,actual_price,sarimax_predicted,xgboost_predicted,sentiment,was_split
2025-09-04,44.6,,44.78526,0.0,False
2025-09-08,44.0,,43.960884,0.0,False
2025-09-09,43.5,,44.047546,0.0,False
2025-09-10,43.5,,43.69941,0.0,False
2025-09-11,43.5,,43.488857,0.0,False
2025-09-12,43.3,,43.26236,0.0,False
2025-09-15,42.9,,42.685413,0.0,False
2025-09-16,42.9,,42.921562,0.0,False
2025-09-17,42.9,,42.92446,0.0,False
2025-09-18,43.2,,43.12861,0.0,False
2025-09-19,43.2,,43.071327,0.0,False
2025-09-22,44.1,,43.98551,0.0,False
2025-09-23,45.0,,44.56061,0.0,False
2025-09-24,44.8,,44.50618,0.0,False
2025-09-25,45.0,,45.04034,0.0,False
2025-09-26,44.9,,45.08204,0.0,False
2025-09-29,44.2,,44.618687,0.0,False
2025-09-30,44.2,,44.51989,0.0,False
2025-10-01,44.0,,44.252205,0.0,False
2025-10-02,43.8,,43.901066,0.0,False
2025-10-03,43.7,,43.927,0.0,False
2025-10-07,43.9,,43.9765,0.0,False
2025-10-08,43.9,,43.81367,0.0,False
2025-10-09,43.5,,43.494957,0.0,False
2025-10-10,42.6,,42.564552,0.0,False
2025-10-13,42.9,,42.88883,0.0,False
2025-10-14,42.6,,42.64839,0.0,False
2025-10-15,42.6,,42.713917,0.0,False
2025-10-16,43.0,,42.9984,0.0,False
2025-10-17,42.7,,42.768032,0.0,False
2025-10-21,42.5,,42.689556,0.0,False
