date,actual_price,sarimax_predicted,xgboost_predicted,sentiment,was_split
2025-09-29,10.3,,10.379823,0.0,False
2025-09-30,9.8,,9.699149,0.0,False
2025-10-01,10.4,,10.398904,0.0,False
2025-10-02,10.2,,10.116009,0.0,False
2025-10-03,9.9,,10.0383415,0.0,False
2025-10-07,9.9,,10.114542,0.0,False
2025-10-08,10.0,,10.07707,0.0,False
2025-10-09,9.9,,10.089264,0.0,False
2025-10-10,10.0,,10.139432,0.0,False
2025-10-13,9.9,,10.120458,0.0,False
2025-10-14,9.8,,10.003127,0.0,False
2025-10-15,9.9,,10.011764,0.0,False
2025-10-16,9.7,,9.7594185,0.0,False
2025-10-17,9.8,,9.996304,0.0,False
2025-10-21,9.7,,9.837972,0.0,False
