Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
3/27/24,41.1,41.7,41,41.1,153,627446,25895475.3
3/26/24,42,42.3,40.8,41.1,188,1197879,48988612.6
3/25/24,42.3,42.8,41.8,41.9,50,84370,3542772
3/22/24,42.9,42.9,42,42.1,97,204990,8663974.2
3/21/24,42.1,42.9,41,41.7,143,337278,14067963.4
3/20/24,43.1,43.3,41.8,42,193,574907,24435906.5
3/19/24,43.6,44.2,43,43.1,108,235069,10213589.8
3/18/24,44.9,45,43,43.9,244,1969138,87594456.4
3/15/24,42.7,44.7,42.4,44.3,590,3072419,133632999.5
3/14/24,41.4,43.5,41.4,42.5,500,2267368,97222908.1
3/13/24,40.5,41.4,40.4,40.5,183,2593258,104864776.2
3/12/24,41.5,41.5,40.2,40.9,26,8885,362544.8
3/11/24,40.9,41.5,40,40.1,175,856849,34558576.1
3/7/24,40.9,40.9,40,40,130,1553509,62465935.8
3/6/24,40.5,40.9,39.9,40,125,1471080,58862296.4
3/5/24,40.2,40.5,40,40.2,33,78430,3144923.4
3/4/24,40,41,40,41,57,133647,5424067
3/1/24,41,41,40,40,69,766116,31026316.6
2/29/24,40.6,41,40.1,40.9,109,1679283,68285291
2/28/24,41,41,40,40.6,39,310749,12560854.9
2/27/24,40.5,40.5,40,40.5,33,274503,11085483
2/26/24,41.7,41.7,40.5,40.5,61,533686,21734722.4
2/22/24,41,41.5,40.9,41.3,52,97687,4015304.2
2/21/24,40.6,41.5,40.5,41,67,857106,34749316.7
2/20/24,41,41.1,40.1,40.5,41,245745,9959378.4
2/19/24,40,41,40,40.9,77,552303,22266719.8
2/16/24,39.9,40.5,39.9,40,76,720306,28813647.5
2/15/24,39.5,40.5,39.5,39.5,35,171199,6812901.7
2/14/24,39.5,40.4,39.5,39.7,136,983318,38869943.2
2/13/24,39,39.8,39,39.6,74,197072,7777221.9
2/12/24,39.3,39.3,38.5,38.6,8,832,32157
2/9/24,38.5,38.6,38.2,38.3,44,160781,6170285.9
2/8/24,39.5,39.5,38.5,38.5,20,36385,1432516.9
2/7/24,39,39,38,38.4,46,110513,4229497.4
2/6/24,37.9,39.6,37.9,39,66,157126,6031887.3
2/2/24,39,39,37.6,37.6,67,46353,1775247.2
2/1/24,39,39,38,38,123,317990,12098029.2
1/31/24,39.5,39.5,38.8,38.8,49,262633,10237890
1/30/24,39.5,39.5,38.8,38.8,45,118419,4615507.5
1/29/24,38.9,39.4,38.8,38.9,56,130291,5079350.9
1/26/24,39,39.1,38.9,38.9,19,12384,482856.9
1/24/24,39,39,38.9,39,37,125373,4888877
1/23/24,39,39.6,39,39,33,131849,5143088.8
1/22/24,39.5,39.9,39,39,51,168673,6661791.7
1/19/24,39.6,39.6,39.5,39.5,21,88631,3501048.7
1/18/24,39.3,40,39.3,39.5,69,226566,8970905.2
1/17/24,40,40.1,39.5,39.5,87,234293,9364284.2
1/16/24,41,41,40,40,21,23271,938631.3
1/12/24,40,42,40,40.9,38,39381,1628730.3
1/11/24,40,42,39.9,41,111,504656,20416367.9
1/10/24,40.5,40.5,39.9,39.9,35,198682,7947473
1/9/24,40.9,41.4,39.9,40,71,327749,13157314
1/8/24,40.6,41.2,40,40.1,106,545151,21852052.1
1/5/24,40.9,41,40,40.4,70,189312,7658637.5
1/4/24,40.7,41,40.3,40.8,59,247665,10057541.5
1/3/24,40.7,41,40.1,40.5,62,279780,11336601.8
1/2/24,40.9,40.9,39.8,40.4,64,248544,10056138.6
12/29/23,40.1,40.7,40,40.5,37,299810,12047307.2
12/28/23,40.1,40.5,39.9,40.1,30,27839,1116045.2
12/27/23,40.5,40.5,40.3,40.3,13,3741,150786.5
12/22/23,40.8,40.8,39.5,40.3,70,443795,17893981.4
12/21/23,40.6,40.6,40.4,40.4,12,26828,1086491.2
12/20/23,40.5,41,40.2,40.5,42,554461,22355122.3
12/19/23,40.1,40.5,40.1,40.3,35,524943,21190775.7
12/18/23,41.3,41.3,40.1,40.2,48,144570,5826937.9
12/15/23,40.7,41,40.5,40.5,19,103736,4240101.5
12/14/23,41,41.7,40.1,40.1,31,545621,22134457.7
12/13/23,40.1,41,40,40,34,22602,905235.7
12/12/23,41,41,40,40.1,98,205651,8263644.7
12/11/23,41,41.4,40.5,40.7,50,119376,4867399.1
12/8/23,41,41,40.7,40.8,31,257866,10510231.7
12/7/23,40.7,41,40.6,41,34,177191,7260305.2
12/6/23,41,41.2,40.6,40.7,23,32183,1318957.8
