Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
12/16/24,53.9,53.9,52.5,52.8,56,69737,3694487.8
12/13/24,53,54.5,53,53.8,20,9625,515648.6
12/12/24,54.3,54.7,53.1,54.4,24,15342,829950.2
12/11/24,54.5,54.5,53,53.4,35,18684,998047.2
12/10/24,53,54.7,52.5,54,101,149175,7934558.2
12/9/24,51.3,52.5,51.3,52,44,54738,2839960.8
12/6/24,51.5,51.5,51.3,51.3,17,2208,113447.6
12/5/24,51,52.1,51,51.3,27,11106,571686.6
12/4/24,51,51,50.5,50.6,49,13027,660427.1
12/3/24,50.5,50.9,50.4,50.9,17,7259,366786.2
12/2/24,51.3,51.3,50.5,50.7,6,2356,119460.3
11/29/24,50.4,51.3,50.4,50.6,7,641,32351.9
11/28/24,51.3,51.3,50.5,50.5,6,664,33557.2
11/27/24,50.6,50.7,50.4,50.6,13,3157,159645.2
11/26/24,50.6,50.9,50.4,50.5,9,160,8084.7
11/25/24,51.4,51.5,51,51,7,3537,180602
11/22/24,51.7,51.7,51.6,51.6,2,22,1135.4
11/21/24,50.9,51.8,50.5,51.6,8,454,23258.7
11/20/24,51.9,51.9,50.9,51.8,10,10964,567075.6
11/19/24,51,51.9,50.9,51,8,2599,132471.9
11/18/24,52,52,50.9,50.9,31,14176,726433.3
11/14/24,52,52,51.8,52,8,5505,286259
11/13/24,51.9,52,51.8,52,35,19054,989880.1
11/12/24,51.2,52,51.2,51.8,13,403,20805.8
11/11/24,52,52,51.9,51.9,7,1351,70152
11/8/24,52.3,52.3,50.5,50.9,20,13907,706342.5
11/7/24,51,52.9,50,50.6,54,47820,2402727.4
11/6/24,51.2,52.5,50.8,51.1,10,101727,5188338.5
11/5/24,52.9,52.9,51,51,25,33005,1685363.8
11/4/24,52.8,53,51,51,67,23815,1217984.5
11/1/24,53.4,53.4,53,53.2,8,3450,183484.8
10/30/24,53,53.4,52.8,53,25,6634,352619.1
10/29/24,53.5,54.8,52.9,53,91,84210,4571271.5
10/28/24,52.2,53.8,51,53.3,50,5968,311697.8
10/25/24,52.3,52.4,50.5,51.5,12,4883,253533.1
10/24/24,51.2,52.4,51.2,52,40,22458,1159145.3
10/23/24,50.5,50.6,50,50.5,4,551,27830
10/22/24,51.3,51.4,50,50.8,10,1270,64083.9
10/21/24,50,51.1,49.9,51,27,223491,11178234.8
10/18/24,50,50.7,49.6,50,18,2095,104636
10/16/24,50.6,50.8,49.8,49.9,18,1952,97904.6
10/15/24,50.6,50.6,49.9,50.1,19,1625,81999
10/14/24,49.9,50.8,49,50.1,32,1538,75912.7
10/11/24,49.9,49.9,49.8,49.8,13,1137,56638.3
10/10/24,50.4,50.4,48.1,49.2,29,2730,133830.6
10/9/24,48.3,49.5,48,49.5,25,4396,212137.7
10/8/24,48.1,49.5,48.1,48.4,54,5527,267183.5
10/7/24,50.5,50.5,48.5,48.8,15,2917,142520.1
10/4/24,49.8,50.5,48.5,49,25,6556,320567.6
10/3/24,50.5,50.5,48.7,49,52,25816,1265375
10/2/24,51.1,51.2,50.5,50.5,5,2522,127377.4
10/1/24,51.1,51.1,51,51.1,5,59,3011.2
9/30/24,50.4,51.1,50.3,51.1,21,4558,231684.3
9/27/24,51.1,51.1,50.3,51.1,6,536,27377.3
9/26/24,51.8,53,51.1,51.2,37,11469,593935.6
9/25/24,50,52,50,50.3,36,19650,983560.8
9/24/24,49.3,49.4,48.6,49.2,17,1129,55597.4
9/23/24,50,50,47.3,47.9,15,620,29927.6
9/20/24,49,50,47,47.5,39,23269,1099179.4
9/19/24,50,50,48,49.8,14,3433,168399.4
9/18/24,49,49,49,49,11,2510,122990
9/13/24,48.9,48.9,48.9,48.9,2,909,44450.1
9/12/24,48,48,47.1,47.1,6,229,10898.7
9/11/24,48,48,47,47.9,4,550,26350
9/10/24,46.3,48.9,45.9,45.9,23,6981,320717.9
9/9/24,46.3,46.3,46.3,46.3,2,60,2778
9/6/24,47,47,46,46.3,26,3510,162535
9/5/24,46.8,48,46.8,47.3,13,873,41223
9/4/24,46.7,48.3,46.5,48,31,3384,157984.7
9/3/24,47.4,47.4,46.5,46.7,44,12149,568015.9
9/2/24,48,48.9,47,47.4,22,2143,101262.8
8/30/24,48,48,48,48,8,1253,60144
8/29/24,48.9,49,47,47.7,47,6551,314232.2
8/28/24,49.5,49.5,48.9,49,21,4540,222436.6
8/27/24,49.5,49.5,49,49,11,2000,98007.5
8/26/24,49.2,52,48.9,49,39,6574,322438.5
8/23/24,49.8,50,49,49.5,47,10746,529992.8
8/22/24,49.8,49.9,49.6,49.7,23,2094,103972.1
8/21/24,50,50,49.8,50,32,3665,183122.8
8/20/24,50,50.9,49.9,50,10,1270,63508
8/16/24,50,52.5,50,50.4,21,2043,102203.4
8/15/24,54.2,54.2,50.5,53.4,3,302,16291
8/14/24,53,53,49.9,50.3,19,3851,193522
8/13/24,50,52.5,50,50.2,7,375,18812.5
8/12/24,50.2,50.2,50,50,4,212,10602
8/9/24,50,50,49.5,50,19,3229,160125
8/8/24,51,51.7,49.5,49.9,22,3989,199533.7
8/7/24,52.9,52.9,50.1,50.1,2,305,15294.5
8/6/24,53,53,50,50,25,2325,116478.1
