Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
4/18/23,12.6,12.6,11.8,12.4,38,133052,1660574.2
4/17/23,12.8,12.8,12.5,12.6,89,108822,1382074.6
4/12/23,12.4,12.8,12,12.7,124,307278,3853288.5
4/11/23,11.9,12.4,11.2,12.3,109,195682,2367699.1
4/10/23,10.9,11.9,10.9,11.7,32,84977,982634.1
4/6/23,11,11.8,11,11.5,46,73034,831048
4/4/23,11.4,11.4,11.2,11.2,21,80575,905590.1
4/3/23,11.2,11.3,11.1,11.3,44,134615,1515363.5
3/31/23,10.8,11.3,10.8,11.2,21,89237,995804.6
3/30/23,11.1,11.1,11,11,8,20017,220187.6
3/29/23,11.4,11.4,11,11,15,17132,190334.3
3/27/23,11,11.6,10.8,10.9,44,149744,1639175.6
3/24/23,12.2,12.2,11.3,11.6,43,220086,2556969.2
3/23/23,12.5,12.5,12,12,24,5089,61518.4
3/22/23,11.3,12.7,11.3,12.3,180,839683,10125562.7
3/21/23,11.4,11.4,11.1,11.2,4,116,1293.8
3/20/23,10.7,11.4,10.7,11.3,19,34480,386576.1
3/17/23,11.1,11.2,10.7,11.2,13,12524,139744.6
3/16/23,10.6,11.1,10.6,11.1,8,2014,21855.3
3/15/23,11.1,11.1,11.1,10.8,3,11,122.1
3/14/23,10.6,11.3,10.6,10.8,11,1631,17439.9
3/13/23,11.4,11.4,10.6,10.7,11,4277,46966.3
3/10/23,11.5,11.5,11.1,11.4,14,17399,198368.3
3/9/23,10.5,11.7,10.5,11.5,42,103641,1186568.7
3/8/23,10.5,11.5,10.5,11,14,1611,17759.1
3/7/23,10.5,11.3,10.3,11.3,51,98680,1079573.3
3/3/23,10.4,10.5,9.9,10.5,45,27004,278674.7
3/2/23,10.4,10.4,10.1,10.3,7,329,3376.9
3/1/23,9.9,10.4,9.9,9.9,2,11,109.4
2/28/23,10.3,10.4,9.9,9.9,14,5027,49776
2/27/23,10,10,9.9,9.9,3,300,2970.1
2/24/23,10,10.4,10,10.1,7,490,4932
2/23/23,9.7,10.4,9.7,10,13,2096,20634
2/22/23,10.2,10.4,10.2,10.2,3,7,72.6
2/21/23,10.1,10.2,10.1,10.2,11,16825,170716.3
2/20/23,10.2,10.2,10.2,10.2,2,101,1030.2
2/17/23,10.3,10.3,10.2,10.2,4,102,1040.5
2/16/23,10.2,10.2,9.8,9.8,8,25416,249160.2
2/15/23,9.8,10.2,9.8,9.8,3,1731,16964.2
2/14/23,10.4,10.4,9.8,9.8,18,104348,1024014.9
2/13/23,9.9,10,9.8,9.8,14,41805,411417.2
2/10/23,10.5,10.5,9.9,10,32,76708,767184.7
2/9/23,10.1,10.1,10,10,4,100000,1000218.9
2/8/23,10.8,10.8,10.7,10.8,8,25105,271133.5
2/7/23,10.5,10.8,10.1,10.8,21,43856,472584.8
2/6/23,10.6,11.3,10,10,29,41007,449000.3
2/3/23,10.2,11,10.2,10.9,37,55333,603106.3
2/2/23,10.1,10.1,10,10.1,13,866,8716
2/1/23,10.3,10.5,9.9,10,23,53551,535520.3
1/31/23,9.9,10.1,9.8,9.8,7,13801,135339
1/27/23,9.8,10.3,9.8,9.8,2,11,108.3
1/26/23,9.8,10.4,9.8,9.8,8,1339,13122.8
1/25/23,11,11,9.7,9.8,10,1346,13102.1
1/24/23,11,11,11,10.3,1,1,11
1/23/23,9.6,11.4,9.6,10.3,29,55817,557912.3
1/20/23,9.5,10,9.5,9.9,6,23309,221500.4
1/19/23,9.4,9.4,9.3,9.3,4,1000,9309.8
1/18/23,9.7,9.8,9.3,9.4,10,27056,253074
1/17/23,9.7,9.7,9.7,9.3,1,1,9.7
1/13/23,9.3,9.8,9.3,9.3,6,511,4757.8
1/12/23,9.8,9.8,9.8,9.4,1,1,9.8
1/11/23,9.4,9.4,9.3,9.4,19,34141,320716.6
1/10/23,9.6,9.8,9,9.2,31,28398,261902
1/9/23,10,10,9.4,9.4,7,1902,17971.5
1/5/23,9.8,9.8,9.6,9.6,2,101,969.8
1/4/23,9.8,9.8,9.4,9.4,12,6490,62797
1/3/23,10,10,9.5,9.5,7,17504,168668.6
1/2/23,10.2,10.2,9.4,9.8,10,10433,99888.1
12/30/22,9.9,10.4,9.4,9.9,4,2122,20948.6
12/29/22,9.8,9.9,9.7,9.8,5,1061,10393
12/28/22,9.4,9.4,9.4,9.4,2,494,4643.6
12/27/22,9.9,9.9,9.4,9.4,3,2248,21132.2
12/23/22,9.4,9.5,9.4,9.5,4,3426,32347
12/22/22,9.5,9.9,9.5,9.5,7,17401,165309.9
12/21/22,9.9,9.9,9.5,9.5,7,1076,10224.4
12/20/22,9.9,9.9,9.3,9.3,5,4002,37237
12/19/22,10.2,10.2,9.2,9.6,17,4705,45242
12/16/22,10.3,10.3,9.5,9.5,15,50012,476553
12/15/22,10.2,10.2,10.2,10,2,5,51
12/14/22,10.2,10.2,9.9,10,7,422,4219.2
12/13/22,10.5,10.5,9.9,9.9,5,285,2834.5
12/12/22,10.3,10.7,9.9,9.9,11,473,4744.6
12/9/22,10.3,10.3,10.2,10.3,6,1593,16357.9
12/8/22,10,10.8,9.8,10,16,3574,35813.8
12/6/22,10.3,10.3,9.5,10.3,9,4205,43252.1
