Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
3/14/24,6.3,6.4,6.1,6.3,91,524486,3272464.6
3/13/24,6.6,6.6,6.3,6.4,108,506110,3260694.8
3/12/24,6.3,6.7,6.2,6.6,391,5766736,37600045.7
3/11/24,6.1,6.4,6,6.3,198,1364744,8611982.2
3/7/24,6,6.1,6,6.1,103,423099,2561650.1
3/6/24,6.1,6.1,6,6.1,35,117047,702864.1
3/5/24,6,6.1,6,6.1,56,214072,1297522.6
3/4/24,6,6,5.9,5.9,69,387075,2308179.8
3/1/24,5.9,6,5.8,6,34,130098,767649.3
2/29/24,5.9,6,5.9,5.9,19,51015,300990
2/28/24,5.9,6,5.8,5.9,32,48784,287226.6
2/27/24,5.9,6,5.8,5.8,74,146258,861908.2
2/26/24,6,6,5.9,6,19,36858,219487.9
2/22/24,6,6,5.9,5.9,55,836853,5016048.2
2/21/24,5.9,6,5.9,6,19,69813,417735.6
2/20/24,6.1,6.1,5.9,6,38,208343,1250124.6
2/19/24,6.1,6.1,6,6,17,38874,233519.3
2/16/24,6,6.1,5.9,6.1,20,124845,750051.4
2/15/24,5.9,6.2,5.9,6,29,86501,525036.4
2/14/24,6,6,5.9,6,43,250070,1496404.9
2/13/24,6.1,6.1,5.9,6,44,1613909,9684556.2
2/12/24,6.1,6.1,6,6,51,887823,5328198.3
2/9/24,6.1,6.2,6,6.1,15,87529,532427
2/8/24,6.1,6.1,6,6.1,20,44624,271306.4
2/7/24,6,6.2,5.9,6.1,57,524277,3148311.8
2/6/24,6,6.1,5.9,6,48,82400,493710.4
2/2/24,5.9,6,5.9,5.9,27,161946,968415.5
2/1/24,6.1,6.1,6,6,17,39960,239960.5
1/31/24,6.2,6.2,5.9,5.9,49,133491,792827.2
1/30/24,6.2,6.2,5.9,6,36,71410,427854.8
1/29/24,6,6,5.9,6,36,148800,881855
1/26/24,6,6.2,5.9,6,24,82479,491031.4
1/24/24,6,6.1,5.9,5.9,54,182281,1084606.1
1/23/24,6.1,6.1,5.9,6,59,399919,2405277.4
