Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
8/7/23,157,162.5,157,160,105,70092,11173347.75
8/4/23,160.5,161.5,156,160,71,72236,11554551.25
8/3/23,154.75,160.5,154.75,159.75,111,55204,8697864.5
8/2/23,150,153,150,152.25,45,15037,2264967.5
7/31/23,152,155,152,154.75,27,4389,672984.75
7/28/23,154.5,154.75,152.5,153.25,47,23476,3599604.25
7/27/23,157,157,153.5,153.5,18,11548,1774793.75
7/26/23,155,155,151,154.25,32,4383,674286.5
7/25/23,158,158,153,157.5,48,6896,1077588
7/24/23,157.5,160,157.5,158,46,9617,1522522.75
7/21/23,157,158.75,157,157.5,29,4468,703769.25
7/20/23,155.25,158,155.25,156.75,28,2877,450044.25
7/19/23,158,158,155,155.25,107,28171,4384249.75
7/18/23,159.75,162.5,158.5,159,166,65135,10461126.25
7/17/23,164,164,159.5,159.75,37,5090,814932.25
7/14/23,163,167,160,163,61,11656,1878399.5
7/13/23,164.5,169.5,162,163,165,226563,37990032.25
7/12/23,150,165.5,149.75,164.25,345,224816,35910761
7/11/23,151,151,147,150,32,5982,897067.5
7/10/23,146.25,151.75,146.25,151.25,76,33428,4995684.75
7/7/23,141,148.25,140,147,123,129285,18249966.75
7/6/23,139.5,140,136,139.75,35,8015,1118514.25
7/5/23,138,140,135,138.5,37,1727,238489.25
7/4/23,130,139.75,130,133.75,38,7500,1000965.5
6/28/23,129.25,133,128.5,131.25,22,2154,279405.75
6/27/23,130.75,130.75,128.5,128.75,39,4360,563794.25
6/26/23,129.5,133.5,129.5,130.75,21,9419,1220851.5
6/23/23,130,130,129.5,129.5,22,1315,170794.75
6/22/23,133.25,133.5,129.25,131,30,3976,519504.75
6/21/23,131,131,129,129.25,6,268,34632
6/20/23,133,133,128.5,128.75,29,5678,732648
6/19/23,130,130,129,130,15,1976,256130
6/16/23,133,133,130,130,12,4315,561760
6/15/23,130,133,128.5,130,23,4020,520606.75
6/14/23,131,134,129,130.5,40,15930,2073008.75
6/13/23,134.25,134.25,128.5,130,46,16501,2143358.5
6/12/23,134.75,134.75,127,128.5,30,20209,2595468.75
6/9/23,127.75,130,127.75,130,10,1805,234387.75
6/8/23,130,130,127.75,127.75,14,998,127600.25
6/7/23,130,130,128,128,30,13099,1677217.25
6/6/23,135.75,135.75,130,130,19,5082,663023.25
6/5/23,131,135.75,129.5,130,22,14526,1891152.75
6/2/23,134,134,130,130,23,8402,1092330.5
6/1/23,131,131,128.75,129.75,17,7440,966500
5/31/23,130,130,128.25,129.25,30,49984,6489467.25
5/30/23,126.25,131,126,129.25,56,16728,2159807.75
5/29/23,133,134,132,132.25,25,19573,2587712
5/26/23,135,135,132.25,133.5,6,22,2958
5/25/23,133.5,133.75,132.5,133.5,19,9284,1239184.75
5/24/23,133.25,136.75,133.25,133.75,13,7637,1021843
5/23/23,132,132.5,132,132,14,11131,1470136.25
5/22/23,132.75,137,132,132.5,23,6994,927506
5/19/23,132.75,135,132.5,132.5,13,3024,401070
5/18/23,135,135,133.25,133.25,14,1961,261931
5/17/23,134.75,135,132.75,133,48,14186,1887469.75
5/16/23,136.5,137,132.75,133.25,83,35769,4777373
5/15/23,138,138,137.75,138,5,108,14902.25
5/12/23,134,137,133,133.5,42,9205,1232686.75
5/11/23,135,137,134,134.5,35,7847,1060327
5/10/23,136,136,134.5,135,41,13681,1856628
5/9/23,139,139,135,135.5,104,43526,5924099.25
5/8/23,138,142,136.5,137.75,28,5635,776686
5/4/23,140,140,135,138.25,26,3842,533130.75
5/3/23,137,139.75,137,138.5,48,6278,870102.25
5/2/23,137.25,140,136,137,52,8655,1184621.25
4/28/23,141.25,142.75,138,140,59,8432,1172323.75
4/27/23,141.5,141.5,139,140,72,21534,3021453.5
