Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
11/9/23,14.9,16.7,14.5,14.7,65,189965,2854775.1
11/7/23,15.2,15.2,14.3,14.5,17,16001,230729.8
11/6/23,16,16,14.5,14.5,7,1002,14684
11/3/23,14.7,14.7,14.5,14.5,8,51445,746924.5
11/2/23,15,15,14.7,14.7,7,2501,36765
11/1/23,14.6,14.6,14.6,14.6,3,350,5110
10/30/23,14.5,14.9,14.5,14.6,3,145,2119
10/27/23,14.7,15,14.5,14.6,23,30316,447052.5
10/26/23,14.9,15.1,14.9,15,12,13455,200738.1
10/25/23,15.5,15.5,15,15,17,280283,4204295.5
10/24/23,15.5,15.5,15.1,15.1,16,91220,1379581.6
10/23/23,15.2,15.5,15.2,15.4,16,2418,37033
10/20/23,15.8,15.8,15.8,15.7,1,9,142.2
10/19/23,15.7,15.7,15.2,15.7,4,63,964.1
10/18/23,15.9,16,15.2,15.7,13,3989,62598.1
10/17/23,16.1,16.1,15.9,15.9,6,2016,32304.4
10/16/23,16.4,16.4,15.9,15.9,6,778,12437.3
10/13/23,16.4,16.4,16.4,15.8,1,1,16.4
10/12/23,16.5,16.5,15.7,15.8,8,22023,345837.6
10/11/23,16,16,15.6,15.6,18,39550,617151.2
10/10/23,16.2,16.3,16.2,16.2,8,9039,146432.2
10/9/23,16.1,16.1,15.5,15.6,13,44546,707747.5
10/6/23,16.7,16.7,16.1,16.1,29,24808,401503.5
10/5/23,16.5,16.6,16.4,16.4,25,195112,3204206.4
10/4/23,16.6,16.6,16.1,16.1,7,9152,147417.4
10/3/23,16.2,16.6,16.1,16.1,71,66223,1068712.5
10/2/23,16.6,16.6,16.2,16.2,12,41949,689575.5
9/27/23,16.9,16.9,16.6,16.7,4,2203,37070.1
9/26/23,16.6,16.9,16.6,16.9,5,20300,342980.3
9/25/23,16.8,16.9,16.6,16.7,15,19977,334592.2
9/22/23,16.9,17,16.6,16.6,8,3176,52889.1
9/21/23,16.6,16.6,16.6,16.6,4,24417,405322.2
9/20/23,16.7,16.9,16.6,16.6,14,67998,1128972.3
9/19/23,16.8,16.9,16.4,16.9,40,119939,1980653.5
9/18/23,16.4,16.5,16.4,16.5,6,10136,167243.8
9/15/23,16.8,16.8,16.2,16.6,17,27609,458212.2
9/14/23,16.9,16.9,16.4,16.5,16,1627,27153.3
9/13/23,16.7,16.9,16.5,16.5,6,3195,52718.7
9/12/23,16.5,16.9,16.4,16.5,19,37888,625401.2
9/11/23,17,17,16.2,16.4,16,15213,249212.2
9/8/23,17,17,16.4,16.4,4,3019,49518.5
9/7/23,16.4,16.8,16.2,16.5,8,107088,1736966.1
9/6/23,16.3,16.4,16.1,16.1,9,12015,193966.6
9/5/23,16.9,16.9,16.2,16.5,20,88682,1462704.5
9/4/23,16.9,16.9,16.4,16.5,12,11576,191189.4
9/1/23,16.4,17.2,16.4,17,31,126656,2142876.2
8/31/23,16.6,16.6,16.3,16.4,26,53871,882354.5
8/29/23,17.1,17.2,16.6,16.7,21,10164,171625.4
8/28/23,16.4,17.5,16.4,16.9,109,275770,4759510
8/25/23,15.7,16.4,15.7,16.3,16,5774,94176.9
8/24/23,16.1,16.2,15.9,16.1,30,251498,4034569.2
8/23/23,15.9,16.1,15.7,16,34,203148,3233741.9
8/22/23,16,16,15.1,15.9,22,29675,470554.2
8/21/23,16,16.2,15.8,15.9,33,135778,2164232.3
8/18/23,15.6,16.1,15.6,16,27,474874,7596124.5
8/17/23,16,16.6,16,16.2,56,452019,7346939
8/16/23,15.4,16,15.4,15.6,36,177245,2787450.8
8/15/23,15.4,16.4,15.3,15.4,31,16361,259721.3
8/14/23,15.5,15.8,15.2,15.7,41,306804,4739637.3
8/11/23,15.3,15.7,15.2,15.2,13,13574,209231.9
8/10/23,15.5,15.7,15.2,15.5,17,87807,1359253.3
8/9/23,15.9,15.9,15,15.7,53,170406,2627897.3
8/8/23,15.7,15.9,15.6,15.9,25,151819,2379936.4
8/7/23,15.8,16.2,15.6,15.9,49,295445,4665256.2
8/4/23,16,16.4,15.8,16,56,100552,1603305.9
8/3/23,16.3,16.8,15.8,16.6,40,63121,1027789.2
8/2/23,15.6,16.3,15.6,16.3,49,908647,14718999.4
7/31/23,16.5,16.5,16.1,16.2,60,361975,5917500
7/28/23,15.4,16.4,15,15.9,77,400470,6147370.8
7/27/23,15.5,15.6,15.5,15.5,15,11163,173027.2
7/26/23,15.9,15.9,15.5,15.5,20,16267,252743.6
7/25/23,15.5,15.8,15.5,15.5,40,83386,1296840.5
7/24/23,15.5,15.9,15.5,15.7,35,90698,1417425.6
7/21/23,15.6,15.8,15.5,15.7,43,138107,2147812.5
7/20/23,16.2,16.2,15.6,15.9,35,107208,1683820
7/19/23,16.1,16.5,15.9,16,52,221524,3542463.1
7/18/23,16.5,16.5,15.9,16.1,38,158525,2552371.7
7/17/23,16.4,16.5,16.1,16.2,48,135732,2201541
7/14/23,16.4,16.5,16.3,16.5,20,43184,710401.4
7/13/23,16.3,16.7,16.3,16.5,36,80929,1338349.3
7/12/23,16.5,16.8,16.4,16.5,48,327604,5410584.8
7/11/23,16.6,16.9,16.1,16.4,78,286905,4711488.8
7/10/23,16.9,17.4,16.5,16.6,83,50774,858622.8
7/7/23,15.8,17,15.8,16.9,166,631545,10418925.6
7/6/23,15.7,15.9,15.2,15.8,51,107025,1677376
7/5/23,16,16.5,15,15.3,105,235420,3728140.8
7/4/23,14.3,16,14.3,15.7,151,1162332,17302784.7
6/28/23,13.9,14.2,13.7,14,40,110904,1553186.1
6/27/23,14,14.1,13.6,13.9,34,69689,976968.6
6/26/23,13.5,14.1,13.2,14,56,184898,2567413.9
6/23/23,13.7,13.7,13.6,13.7,18,3892,53045.7
6/22/23,13.7,13.7,13.6,13.7,9,14198,193124.8
6/21/23,13.6,13.9,13.6,13.7,21,4935,67554.7
6/20/23,13.7,14,13.6,13.8,9,478,6600.8
6/19/23,13.7,13.9,13.7,13.7,16,6885,94377.1
6/16/23,14.2,14.2,13.7,13.7,17,4728,64947.6
6/15/23,14.7,15,14.1,14.4,42,126570,1861252.8
6/14/23,13.3,14.5,13.3,14.4,72,252353,3583497.2
6/13/23,13.4,14,13.4,13.4,26,15966,216109.6
6/12/23,13,14,13,13.6,44,98862,1344024.7
6/9/23,13,13.2,13,13,16,28501,370513.2
6/8/23,13,13.2,12.8,13,22,105316,1369484.7
6/7/23,13.4,13.4,12.9,13,15,5598,72868.5
6/6/23,13.5,13.5,13.5,13.5,2,101,1363.5
6/5/23,13,13.2,12.8,13.2,19,80062,1041062.8
6/2/23,12.6,13.2,12.6,13.1,27,81314,1057890
6/1/23,13,13.2,12.6,13.2,24,73240,965266
5/31/23,12.6,12.9,12.5,12.9,9,12580,158234
5/30/23,12.7,12.7,12.4,12.6,12,40828,510724.7
5/29/23,13.2,13.2,12.5,12.7,22,124951,1583119.8
5/26/23,12.5,13.2,12.5,13,17,54651,708278
5/25/23,12.4,13.2,12.2,13,65,195642,2539140.1
5/24/23,12.5,12.8,12.3,12.8,10,2607,32672.4
5/23/23,12,12.4,12,12,18,64136,785177.1
5/22/23,11.4,12.6,11.4,12.5,86,305913,3674425.9
5/19/23,11.4,11.4,11,11.2,22,33697,372045.6
5/18/23,11.4,11.4,11.1,11.4,11,2804,31853.6
5/17/23,10.9,11.4,10.9,11,16,9259,101916.2
5/16/23,11.9,11.9,11,11,46,103607,1141884.6
5/15/23,11.9,11.9,11.5,11.5,23,12863,149875.8
5/12/23,12,12,11,11.8,81,76782,890430.3
5/11/23,12.4,12.9,12.2,12.4,27,24757,306452.9
5/10/23,13.3,13.3,12.4,12.4,32,19431,243120.4
5/9/23,13.3,13.3,12.5,12.6,17,3838,48592.9
5/8/23,12.5,13.9,12.5,13.2,52,182433,2292759.8
5/4/23,13.7,13.7,13.7,13.7,3,1500,20550
5/3/23,12.5,14,12.5,13.3,19,12479,159968.4
5/2/23,13.7,13.7,12.6,12.6,49,55302,721753.1
4/28/23,13.6,13.9,13.6,13.7,37,15679,215783.2
4/27/23,14.1,14.5,13.9,14,28,37023,517307.5
4/26/23,15,15,14.1,14.3,15,23812,340589
4/25/23,14.5,15.5,14.1,14.5,29,61588,901093.7
4/24/23,14.6,15.1,14.6,15,38,66683,976724.5
4/21/23,15,15,14.7,15,12,15025,225101.2
4/20/23,15,15.1,14.7,15.1,12,171620,2585981.5
4/19/23,15.3,15.3,14.7,14.9,9,4215,62927.4
4/18/23,14.9,15.5,14.5,15,30,150910,2258985.8
4/17/23,15.3,15.8,15.3,15.3,43,114092,1768245.4
4/12/23,15,15.3,14.8,15.2,55,1796743,26743651.5
4/11/23,14.5,14.9,14.5,14.8,20,36637,533505
